date,channel,geo,spend
2026-01-15,Email,US,64.58
2026-01-15,Email,UK,49.0
2026-01-16,Meta,UA,177.83
2026-01-16,Meta,PL,213.51
2026-01-16,Meta,DE,312.11
2026-01-16,Meta,US,334.72
2026-01-16,Meta,UK,357.12
2026-01-16,Google,UA,122.73
2026-01-16,Google,PL,153.14
2026-01-16,Google,DE,196.15
2026-01-16,Google,US,280.4
2026-01-16,Google,UK,257.72
2026-01-16,TikTok,UA,204.49
2026-01-16,TikTok,PL,129.74
2026-01-16,TikTok,DE,266.33
2026-01-16,TikTok,US,391.42
2026-01-16,TikTok,UK,477.26
2026-01-16,Email,UA,20.75
2026-01-16,Email,PL,33.36
2026-01-16,Email,DE,51.83
2026-01-16,Email,US,42.63
2026-01-16,Email,UK,50.24
2026-01-17,Meta,UA,157.53
2026-01-17,Meta,PL,213.68
2026-01-17,Meta,DE,247.51
2026-01-17,Meta,US,341.86
2026-01-17,Meta,UK,551.69
2026-01-17,Google,UA,162.98
2026-01-17,Google,PL,219.48
2026-01-17,Google,DE,240.37
2026-01-17,Google,US,224.68
2026-01-17,Google,UK,279.16
2026-01-17,TikTok,UA,237.76
2026-01-17,TikTok,PL,216.12
2026-01-17,TikTok,DE,366.45
2026-01-17,TikTok,US,476.77
2026-01-17,TikTok,UK,508.02
2026-01-17,Email,UA,23.37
2026-01-17,Email,PL,26.59
2026-01-17,Email,DE,37.1
2026-01-17,Email,US,69.92
2026-01-17,Email,UK,33.68
2026-01-18,Meta,UA,125.42
2026-01-18,Meta,PL,237.8
2026-01-18,Meta,DE,264.1
2026-01-18,Meta,US,390.54
2026-01-18,Meta,UK,400.7
2026-01-18,Google,UA,126.75
2026-01-18,Google,PL,128.49
2026-01-18,Google,DE,317.87
2026-01-18,Google,US,250.71
2026-01-18,Google,UK,214.87
2026-01-18,TikTok,UA,239.08
2026-01-18,TikTok,PL,235.15
2026-01-18,TikTok,DE,304.51
2026-01-18,TikTok,US,458.13
2026-01-18,TikTok,UK,442.39
2026-01-18,Email,UA,23.73
2026-01-18,Email,PL,42.6
2026-01-18,Email,DE,26.96
2026-01-18,Email,US,61.91
2026-01-18,Email,UK,40.24
2026-01-19,Meta,UA,232.99
2026-01-19,Meta,PL,240.06
2026-01-19,Meta,DE,253.37
2026-01-19,Meta,US,439.42
2026-01-19,Meta,UK,396.95
2026-01-19,Google,UA,157.15
2026-01-19,Google,PL,149.55
2026-01-19,Google,DE,201.64
2026-01-19,Google,US,299.78
2026-01-19,Google,UK,258.08
2026-01-19,TikTok,UA,224.32
2026-01-19,TikTok,PL,175.34
2026-01-19,TikTok,DE,327.1
2026-01-19,TikTok,US,398.64
2026-01-19,TikTok,UK,313.01
2026-01-19,Email,UA,22.05
2026-01-19,Email,PL,31.17
2026-01-19,Email,DE,20.71
2026-01-19,Email,US,47.6
2026-01-19,Email,UK,39.97
2026-01-20,Meta,UA,200.32
2026-01-20,Meta,PL,202.42
2026-01-20,Meta,DE,275.14
2026-01-20,Meta,US,514.79
2026-01-20,Meta,UK,404.25
2026-01-20,Google,UA,164.69
2026-01-20,Google,PL,164.51
2026-01-20,Google,DE,242.59
2026-01-20,Google,US,287.63
2026-01-20,Google,UK,250.98
2026-01-20,TikTok,UA,211.0
2026-01-20,TikTok,PL,226.32
2026-01-20,TikTok,DE,402.96
2026-01-20,TikTok,US,408.07
2026-01-20,TikTok,UK,406.86
2026-01-20,Email,UA,32.75
2026-01-20,Email,PL,39.01
2026-01-20,Email,DE,30.73
2026-01-20,Email,US,58.5
2026-01-20,Email,UK,54.54
2026-01-21,Meta,UA,213.69
2026-01-21,Meta,PL,191.51
2026-01-21,Meta,DE,254.1
2026-01-21,Meta,US,466.46
2026-01-21,Meta,UK,294.69
2026-01-21,Google,UA,132.65
2026-01-21,Google,PL,239.04
2026-01-21,Google,DE,218.12
2026-01-21,Google,US,263.21
2026-01-21,Google,UK,222.01
2026-01-21,TikTok,UA,208.1
2026-01-21,TikTok,PL,198.24
2026-01-21,TikTok,DE,294.59
2026-01-21,TikTok,US,445.96
2026-01-21,TikTok,UK,459.9
2026-01-21,Email,UA,28.42
2026-01-21,Email,PL,28.49
2026-01-21,Email,DE,48.96
2026-01-21,Email,US,51.17
2026-01-21,Email,UK,37.47
2026-01-22,Meta,UA,176.45
2026-01-22,Meta,PL,303.14
2026-01-22,Meta,DE,294.63
2026-01-22,Meta,US,390.88
2026-01-22,Meta,UK,453.84
2026-01-22,Google,UA,108.2
2026-01-22,Google,PL,142.81
2026-01-22,Google,DE,164.48
2026-01-22,Google,US,320.81
2026-01-22,Google,UK,267.91
2026-01-22,TikTok,UA,258.74
2026-01-22,TikTok,PL,263.29
2026-01-22,TikTok,DE,286.39
2026-01-22,TikTok,US,420.14
2026-01-22,TikTok,UK,371.79
2026-01-22,Email,UA,18.65
2026-01-22,Email,PL,52.77
2026-01-22,Email,DE,43.48
2026-01-22,Email,US,56.08
2026-01-22,Email,UK,52.28
2026-01-23,Meta,UA,206.79
2026-01-23,Meta,PL,228.15
2026-01-23,Meta,DE,255.28
2026-01-23,Meta,US,434.44
2026-01-23,Meta,UK,362.3
2026-01-23,Google,UA,121.01
2026-01-23,Google,PL,232.38
2026-01-23,Google,DE,231.93
2026-01-23,Google,US,342.12
2026-01-23,Google,UK,334.03
2026-01-23,TikTok,UA,196.77
2026-01-23,TikTok,PL,266.79
2026-01-23,TikTok,DE,356.35
2026-01-23,TikTok,US,368.62
2026-01-23,TikTok,UK,367.56
2026-01-23,Email,UA,25.78
2026-01-23,Email,PL,27.28
2026-01-23,Email,DE,60.1
2026-01-23,Email,US,41.92
2026-01-23,Email,UK,37.05
2026-01-24,Meta,UA,230.57
2026-01-24,Meta,PL,266.06
2026-01-24,Meta,DE,237.77
2026-01-24,Meta,US,435.05
2026-01-24,Meta,UK,440.21
2026-01-24,Google,UA,139.24
2026-01-24,Google,PL,287.36
2026-01-24,Google,DE,161.3
2026-01-24,Google,US,339.91
2026-01-24,Google,UK,320.75
2026-01-24,TikTok,UA,230.11
2026-01-24,TikTok,PL,242.9
2026-01-24,TikTok,DE,292.31
2026-01-24,TikTok,US,454.96
2026-01-24,TikTok,UK,421.57
2026-01-24,Email,UA,28.09
2026-01-24,Email,PL,39.07
2026-01-24,Email,DE,32.96
2026-01-24,Email,US,51.83
2026-01-24,Email,UK,39.51
2026-01-25,Meta,UA,169.78
2026-01-25,Meta,PL,280.92
2026-01-25,Meta,DE,291.61
2026-01-25,Meta,US,623.52
2026-01-25,Meta,UK,349.97
2026-01-25,Google,UA,141.51
2026-01-25,Google,PL,183.47
2026-01-25,Google,DE,196.14
2026-01-25,Google,US,296.89
2026-01-25,Google,UK,318.52
2026-01-25,TikTok,UA,200.06
2026-01-25,TikTok,PL,218.46
2026-01-25,TikTok,DE,260.76
2026-01-25,TikTok,US,387.31
2026-01-25,TikTok,UK,368.87
2026-01-25,Email,UA,31.24
2026-01-25,Email,PL,25.45
2026-01-25,Email,DE,37.38
2026-01-25,Email,US,55.42
2026-01-25,Email,UK,33.64
2026-01-26,Meta,UA,156.64
2026-01-26,Meta,PL,207.05
2026-01-26,Meta,DE,247.82
2026-01-26,Meta,US,403.71
2026-01-26,Meta,UK,328.37
2026-01-26,Google,UA,126.68
2026-01-26,Google,PL,194.41
2026-01-26,Google,DE,300.0
2026-01-26,Google,US,402.96
2026-01-26,Google,UK,183.94
2026-01-26,TikTok,UA,217.45
2026-01-26,TikTok,PL,244.05
2026-01-26,TikTok,DE,316.72
2026-01-26,TikTok,US,390.94
2026-01-26,TikTok,UK,371.79
2026-01-26,Email,UA,25.9
2026-01-26,Email,PL,29.19
2026-01-26,Email,DE,33.7
2026-01-26,Email,US,49.81
2026-01-26,Email,UK,48.82
2026-01-27,Meta,UA,202.72
2026-01-27,Meta,PL,272.85
2026-01-27,Meta,DE,261.66
2026-01-27,Meta,US,410.44
2026-01-27,Meta,UK,401.94
2026-01-27,Google,UA,172.68
2026-01-27,Google,PL,178.1
2026-01-27,Google,DE,211.42
2026-01-27,Google,US,310.5
2026-01-27,Google,UK,211.4
2026-01-27,TikTok,UA,189.29
2026-01-27,TikTok,PL,288.14
2026-01-27,TikTok,DE,345.73
2026-01-27,TikTok,US,400.06
2026-01-27,TikTok,UK,378.55
2026-01-27,Email,UA,21.72
2026-01-27,Email,PL,36.77
2026-01-27,Email,DE,39.05
2026-01-27,Email,US,51.38
2026-01-27,Email,UK,43.85
2026-01-28,Meta,UA,179.95
2026-01-28,Meta,PL,215.88
2026-01-28,Meta,DE,321.97
2026-01-28,Meta,US,363.22
2026-01-28,Meta,UK,450.24
2026-01-28,Google,UA,182.25
2026-01-28,Google,PL,153.31
2026-01-28,Google,DE,222.78
2026-01-28,Google,US,266.84
2026-01-28,Google,UK,245.15
2026-01-28,TikTok,UA,281.06
2026-01-28,TikTok,PL,238.43
2026-01-28,TikTok,DE,328.63
2026-01-28,TikTok,US,462.98
2026-01-28,TikTok,UK,304.0
2026-01-28,Email,UA,21.61
2026-01-28,Email,PL,26.08
2026-01-28,Email,DE,33.76
2026-01-28,Email,US,32.33
2026-01-28,Email,UK,51.62
2026-01-29,Meta,UA,263.42
2026-01-29,Meta,PL,240.31
2026-01-29,Meta,DE,221.64
2026-01-29,Meta,US,347.39
2026-01-29,Meta,UK,311.2
2026-01-29,Google,UA,116.57
2026-01-29,Google,PL,210.14
2026-01-29,Google,DE,254.54
2026-01-29,Google,US,243.67
2026-01-29,Google,UK,296.25
2026-01-29,TikTok,UA,258.0
2026-01-29,TikTok,PL,354.92
2026-01-29,TikTok,DE,515.86
2026-01-29,TikTok,US,357.06
2026-01-29,TikTok,UK,605.17
2026-01-29,Email,UA,23.64
2026-01-29,Email,PL,29.12
2026-01-29,Email,DE,42.0
2026-01-29,Email,US,48.63
2026-01-29,Email,UK,50.29
2026-01-30,Meta,UA,143.51
2026-01-30,Meta,PL,224.16
2026-01-30,Meta,DE,360.47
2026-01-30,Meta,US,386.01
2026-01-30,Meta,UK,346.73
2026-01-30,Google,UA,152.5
2026-01-30,Google,PL,222.22
2026-01-30,Google,DE,163.32
2026-01-30,Google,US,333.28
2026-01-30,Google,UK,247.75
2026-01-30,TikTok,UA,201.97
2026-01-30,TikTok,PL,304.97
2026-01-30,TikTok,DE,248.43
2026-01-30,TikTok,US,350.02
2026-01-30,TikTok,UK,256.92
2026-01-30,Email,UA,22.83
2026-01-30,Email,PL,41.17
2026-01-30,Email,DE,38.75
2026-01-30,Email,US,42.43
2026-01-30,Email,UK,42.88
2026-01-31,Meta,UA,139.24
2026-01-31,Meta,PL,191.1
2026-01-31,Meta,DE,306.73
2026-01-31,Meta,US,315.72
2026-01-31,Meta,UK,412.95
2026-01-31,Google,UA,138.22
2026-01-31,Google,PL,182.79
2026-01-31,Google,DE,209.25
2026-01-31,Google,US,344.78
2026-01-31,Google,UK,299.36
2026-01-31,TikTok,UA,208.18
2026-01-31,TikTok,PL,278.97
2026-01-31,TikTok,DE,296.46
2026-01-31,TikTok,US,463.06
2026-01-31,TikTok,UK,342.52
2026-01-31,Email,UA,25.21
2026-01-31,Email,PL,30.84
2026-01-31,Email,DE,36.47
2026-01-31,Email,US,47.7
2026-01-31,Email,UK,50.91
2026-02-01,Meta,UA,230.42
2026-02-01,Meta,PL,288.91
2026-02-01,Meta,DE,228.11
2026-02-01,Meta,US,491.86
2026-02-01,Meta,UK,319.19
2026-02-01,Google,UA,155.99
2026-02-01,Google,PL,152.91
2026-02-01,Google,DE,225.69
2026-02-01,Google,US,317.43
2026-02-01,Google,UK,199.03
2026-02-01,TikTok,UA,218.68
2026-02-01,TikTok,PL,321.08
2026-02-01,TikTok,DE,298.47
2026-02-01,TikTok,US,536.51
2026-02-01,TikTok,UK,351.78
2026-02-01,Email,UA,29.36
2026-02-01,Email,PL,21.73
2026-02-01,Email,DE,61.2
2026-02-01,Email,US,70.68
2026-02-01,Email,UK,44.46
2026-02-02,Meta,UA,127.62
2026-02-02,Meta,PL,246.45
2026-02-02,Meta,DE,220.54
2026-02-02,Meta,US,422.51
2026-02-02,Meta,UK,363.99
2026-02-02,Google,UA,118.18
2026-02-02,Google,PL,220.24
2026-02-02,Google,DE,254.33
2026-02-02,Google,US,357.61
2026-02-02,Google,UK,260.41
2026-02-02,TikTok,UA,151.91
2026-02-02,TikTok,PL,300.5
2026-02-02,TikTok,DE,293.37
2026-02-02,TikTok,US,327.04
2026-02-02,TikTok,UK,464.3
2026-02-02,Email,UA,36.77
2026-02-02,Email,PL,32.16
2026-02-02,Email,DE,58.41
2026-02-02,Email,US,54.89
2026-02-02,Email,UK,43.7
2026-02-03,Meta,UA,162.48
2026-02-03,Meta,PL,314.19
2026-02-03,Meta,DE,248.53
2026-02-03,Meta,US,445.19
2026-02-03,Meta,UK,305.64
2026-02-03,Google,UA,128.87
2026-02-03,Google,PL,216.68
2026-02-03,Google,DE,205.45
2026-02-03,Google,US,278.92
2026-02-03,Google,UK,318.81
2026-02-03,TikTok,UA,261.29
2026-02-03,TikTok,PL,283.01
2026-02-03,TikTok,DE,273.76
2026-02-03,TikTok,US,383.12
2026-02-03,TikTok,UK,369.27
2026-02-03,Email,UA,26.7
2026-02-03,Email,PL,27.12
2026-02-03,Email,DE,45.1
2026-02-03,Email,US,54.84
2026-02-03,Email,UK,34.37
2026-02-04,Meta,UA,153.98
2026-02-04,Meta,PL,213.7
2026-02-04,Meta,DE,282.27
2026-02-04,Meta,US,547.97
2026-02-04,Meta,UK,352.81
2026-02-04,Google,UA,120.34
2026-02-04,Google,PL,187.29
2026-02-04,Google,DE,206.49
2026-02-04,Google,US,318.06
2026-02-04,Google,UK,288.64
2026-02-04,TikTok,UA,243.66
2026-02-04,TikTok,PL,250.9
2026-02-04,TikTok,DE,413.69
2026-02-04,TikTok,US,494.57
2026-02-04,TikTok,UK,320.48
2026-02-04,Email,UA,37.51
2026-02-04,Email,PL,34.36
2026-02-04,Email,DE,34.07
2026-02-04,Email,US,72.71
2026-02-04,Email,UK,68.03
2026-02-05,Meta,UA,180.92
2026-02-05,Meta,PL,213.72
2026-02-05,Meta,DE,277.26
2026-02-05,Meta,US,443.54
2026-02-05,Meta,UK,425.41
2026-02-05,Google,UA,155.14
2026-02-05,Google,PL,183.33
2026-02-05,Google,DE,288.09
2026-02-05,Google,US,283.57
2026-02-05,Google,UK,313.01
2026-02-05,TikTok,UA,186.1
2026-02-05,TikTok,PL,272.33
2026-02-05,TikTok,DE,301.77
2026-02-05,TikTok,US,415.8
2026-02-05,TikTok,UK,340.09
2026-02-05,Email,UA,32.1
2026-02-05,Email,PL,28.4
2026-02-05,Email,DE,34.66
2026-02-05,Email,US,79.1
2026-02-05,Email,UK,55.81
2026-02-06,Meta,UA,118.47
2026-02-06,Meta,PL,211.36
2026-02-06,Meta,DE,206.4
2026-02-06,Meta,US,328.66
2026-02-06,Meta,UK,192.12
2026-02-06,Google,UA,136.59
2026-02-06,Google,PL,146.56
2026-02-06,Google,DE,222.39
2026-02-06,Google,US,223.91
2026-02-06,Google,UK,263.91
2026-02-06,TikTok,UA,181.9
2026-02-06,TikTok,PL,330.23
2026-02-06,TikTok,DE,397.08
2026-02-06,TikTok,US,483.77
2026-02-06,TikTok,UK,343.22
2026-02-06,Email,UA,36.02
2026-02-06,Email,PL,24.5
2026-02-06,Email,DE,30.76
2026-02-06,Email,US,53.19
2026-02-06,Email,UK,70.22
2026-02-07,Meta,UA,175.49
2026-02-07,Meta,PL,226.41
2026-02-07,Meta,DE,220.62
2026-02-07,Meta,US,462.39
2026-02-07,Meta,UK,401.26
2026-02-07,Google,UA,161.37
2026-02-07,Google,PL,160.73
2026-02-07,Google,DE,193.72
2026-02-07,Google,US,237.7
2026-02-07,Google,UK,263.96
2026-02-07,TikTok,UA,161.36
2026-02-07,TikTok,PL,203.87
2026-02-07,TikTok,DE,285.38
2026-02-07,TikTok,US,384.6
2026-02-07,TikTok,UK,330.4
2026-02-07,Email,UA,27.41
2026-02-07,Email,PL,32.86
2026-02-07,Email,DE,37.6
2026-02-07,Email,US,55.81
2026-02-07,Email,UK,39.15
2026-02-08,Meta,UA,185.48
2026-02-08,Meta,PL,240.43
2026-02-08,Meta,DE,218.21
2026-02-08,Meta,US,466.55
2026-02-08,Meta,UK,288.41
2026-02-08,Google,UA,142.29
2026-02-08,Google,PL,221.97
2026-02-08,Google,DE,259.89
2026-02-08,Google,US,301.86
2026-02-08,Google,UK,243.58
2026-02-08,TikTok,UA,232.45
2026-02-08,TikTok,PL,284.54
2026-02-08,TikTok,DE,275.56
2026-02-08,TikTok,US,364.01
2026-02-08,TikTok,UK,250.67
2026-02-08,Email,UA,25.91
2026-02-08,Email,PL,31.92
2026-02-08,Email,DE,48.59
2026-02-08,Email,US,57.61
2026-02-08,Email,UK,59.5
2026-02-09,Meta,UA,160.53
2026-02-09,Meta,PL,287.2
2026-02-09,Meta,DE,260.03
2026-02-09,Meta,US,448.59
2026-02-09,Meta,UK,259.94
2026-02-09,Google,UA,146.05
2026-02-09,Google,PL,125.93
2026-02-09,Google,DE,209.67
2026-02-09,Google,US,324.75
2026-02-09,Google,UK,236.73
2026-02-09,TikTok,UA,162.23
2026-02-09,TikTok,PL,293.46
2026-02-09,TikTok,DE,302.32
2026-02-09,TikTok,US,384.57
2026-02-09,TikTok,UK,366.76
2026-02-09,Email,UA,40.51
2026-02-09,Email,PL,39.88
2026-02-09,Email,DE,48.82
2026-02-09,Email,US,58.4
2026-02-09,Email,UK,48.22
2026-02-10,Meta,UA,118.24
2026-02-10,Meta,PL,207.08
2026-02-10,Meta,DE,262.3
2026-02-10,Meta,US,278.29
2026-02-10,Meta,UK,274.43
2026-02-10,Google,UA,98.01
2026-02-10,Google,PL,178.76
2026-02-10,Google,DE,254.93
2026-02-10,Google,US,366.13
2026-02-10,Google,UK,280.15
2026-02-10,TikTok,UA,164.8
2026-02-10,TikTok,PL,177.98
2026-02-10,TikTok,DE,224.5
2026-02-10,TikTok,US,334.23
2026-02-10,TikTok,UK,310.18
2026-02-10,Email,UA,24.49
2026-02-10,Email,PL,26.99
2026-02-10,Email,DE,42.09
2026-02-10,Email,US,51.79
2026-02-10,Email,UK,46.89
2026-02-11,Meta,UA,223.46
2026-02-11,Meta,PL,189.21
2026-02-11,Meta,DE,308.39
2026-02-11,Meta,US,389.02
2026-02-11,Meta,UK,318.31
2026-02-11,Google,UA,164.18
2026-02-11,Google,PL,210.86
2026-02-11,Google,DE,185.54
2026-02-11,Google,US,290.32
2026-02-11,Google,UK,273.5
2026-02-11,TikTok,UA,186.6
2026-02-11,TikTok,PL,279.98
2026-02-11,TikTok,DE,323.99
2026-02-11,TikTok,US,584.13
2026-02-11,TikTok,UK,276.36
2026-02-11,Email,UA,24.65
2026-02-11,Email,PL,27.51
2026-02-11,Email,DE,44.15
2026-02-11,Email,US,40.36
2026-02-11,Email,UK,49.81
2026-02-12,Meta,UA,162.49
2026-02-12,Meta,PL,205.03
2026-02-12,Meta,DE,220.44
2026-02-12,Meta,US,358.68
2026-02-12,Meta,UK,410.86
2026-02-12,Google,UA,139.37
2026-02-12,Google,PL,201.53
2026-02-12,Google,DE,296.86
2026-02-12,Google,US,314.59
2026-02-12,Google,UK,235.12
2026-02-12,TikTok,UA,213.2
2026-02-12,TikTok,PL,228.48
2026-02-12,TikTok,DE,281.27
2026-02-12,TikTok,US,319.47
2026-02-12,TikTok,UK,430.04
2026-02-12,Email,UA,23.51
2026-02-12,Email,PL,33.48
2026-02-12,Email,DE,32.86
2026-02-12,Email,US,58.41
2026-02-12,Email,UK,40.8
2026-02-13,Meta,UA,177.42
2026-02-13,Meta,PL,274.06
2026-02-13,Meta,DE,329.75
2026-02-13,Meta,US,388.46
2026-02-13,Meta,UK,245.86
2026-02-13,Google,UA,239.93
2026-02-13,Google,PL,246.46
2026-02-13,Google,DE,250.56
2026-02-13,Google,US,261.96
2026-02-13,Google,UK,254.74
2026-02-13,TikTok,UA,177.74
2026-02-13,TikTok,PL,316.37
2026-02-13,TikTok,DE,322.9
2026-02-13,TikTok,US,364.71
2026-02-13,TikTok,UK,334.43
2026-02-13,Email,UA,30.84
2026-02-13,Email,PL,43.21
2026-02-13,Email,DE,52.14
2026-02-13,Email,US,61.88
2026-02-13,Email,UK,44.72
2026-02-14,Meta,UA,101.55
2026-02-14,Meta,PL,246.86
2026-02-14,Meta,DE,285.91
2026-02-14,Meta,US,399.95
2026-02-14,Meta,UK,341.3
2026-02-14,Google,UA,110.27
2026-02-14,Google,PL,199.0
2026-02-14,Google,DE,246.52
2026-02-14,Google,US,339.2
2026-02-14,Google,UK,308.3
2026-02-14,TikTok,UA,218.51
2026-02-14,TikTok,PL,234.07
2026-02-14,TikTok,DE,304.1
2026-02-14,TikTok,US,426.95
2026-02-14,TikTok,UK,371.13
2026-02-14,Email,UA,30.16
2026-02-14,Email,PL,36.38
2026-02-14,Email,DE,57.56
2026-02-14,Email,US,80.33
2026-02-14,Email,UK,47.48
2026-02-15,Meta,UA,91.23
2026-02-15,Meta,PL,292.35
2026-02-15,Meta,DE,259.49
2026-02-15,Meta,US,337.61
2026-02-15,Meta,UK,314.61
2026-02-15,Google,UA,129.19
2026-02-15,Google,PL,200.97
2026-02-15,Google,DE,166.16
2026-02-15,Google,US,247.1
2026-02-15,Google,UK,276.57
2026-02-15,TikTok,UA,219.26
2026-02-15,TikTok,PL,282.85
2026-02-15,TikTok,DE,267.32
2026-02-15,TikTok,US,352.19
2026-02-15,TikTok,UK,332.27
2026-02-15,Email,UA,26.31
2026-02-15,Email,PL,42.33
2026-02-15,Email,DE,27.39
2026-02-15,Email,US,51.9
2026-02-15,Email,UK,36.82
2026-02-16,Meta,UA,135.18
2026-02-16,Meta,PL,278.49
2026-02-16,Meta,DE,315.46
2026-02-16,Meta,US,422.86
2026-02-16,Meta,UK,398.95
2026-02-16,Google,UA,128.42
2026-02-16,Google,PL,166.51
2026-02-16,Google,DE,326.05
2026-02-16,Google,US,286.98
2026-02-16,Google,UK,296.78
2026-02-16,TikTok,UA,196.23
2026-02-16,TikTok,PL,180.68
2026-02-16,TikTok,DE,213.17
2026-02-16,TikTok,US,378.43
2026-02-16,TikTok,UK,440.21
2026-02-16,Email,UA,29.04
2026-02-16,Email,PL,38.19
2026-02-16,Email,DE,33.15
2026-02-16,Email,US,72.23
2026-02-16,Email,UK,39.34
2026-02-17,Meta,UA,189.11
2026-02-17,Meta,PL,233.56
2026-02-17,Meta,DE,277.19
2026-02-17,Meta,US,496.26
2026-02-17,Meta,UK,297.71
2026-02-17,Google,UA,109.81
2026-02-17,Google,PL,180.65
2026-02-17,Google,DE,204.72
2026-02-17,Google,US,550.99
2026-02-17,Google,UK,293.67
2026-02-17,TikTok,UA,182.08
2026-02-17,TikTok,PL,208.37
2026-02-17,TikTok,DE,219.56
2026-02-17,TikTok,US,349.22
2026-02-17,TikTok,UK,371.61
2026-02-17,Email,UA,32.58
2026-02-17,Email,PL,39.65
2026-02-17,Email,DE,41.27
2026-02-17,Email,US,50.95
2026-02-17,Email,UK,49.12
2026-02-18,Meta,UA,165.78
2026-02-18,Meta,PL,318.82
2026-02-18,Meta,DE,276.42
2026-02-18,Meta,US,383.99
2026-02-18,Meta,UK,226.83
2026-02-18,Google,UA,135.16
2026-02-18,Google,PL,209.25
2026-02-18,Google,DE,181.53
2026-02-18,Google,US,262.08
2026-02-18,Google,UK,299.88
2026-02-18,TikTok,UA,150.25
2026-02-18,TikTok,PL,304.85
2026-02-18,TikTok,DE,279.87
2026-02-18,TikTok,US,391.63
2026-02-18,TikTok,UK,297.33
2026-02-18,Email,UA,26.97
2026-02-18,Email,PL,50.45
2026-02-18,Email,DE,45.58
2026-02-18,Email,US,46.22
2026-02-18,Email,UK,57.41
2026-02-19,Meta,UA,171.92
2026-02-19,Meta,PL,299.68
2026-02-19,Meta,DE,330.69
2026-02-19,Meta,US,229.61
2026-02-19,Meta,UK,282.11
2026-02-19,Google,UA,165.94
2026-02-19,Google,PL,184.98
2026-02-19,Google,DE,182.98
2026-02-19,Google,US,267.67
2026-02-19,Google,UK,184.48
2026-02-19,TikTok,UA,192.91
2026-02-19,TikTok,PL,375.16
2026-02-19,TikTok,DE,356.02
2026-02-19,TikTok,US,622.99
2026-02-19,TikTok,UK,426.66
2026-02-19,Email,UA,30.32
2026-02-19,Email,PL,46.22
2026-02-19,Email,DE,42.38
2026-02-19,Email,US,52.21
2026-02-19,Email,UK,56.36
2026-02-20,Meta,UA,236.44
2026-02-20,Meta,PL,214.63
2026-02-20,Meta,DE,251.16
2026-02-20,Meta,US,399.87
2026-02-20,Meta,UK,392.57
2026-02-20,Google,UA,161.63
2026-02-20,Google,PL,139.3
2026-02-20,Google,DE,310.35
2026-02-20,Google,US,267.3
2026-02-20,Google,UK,247.89
2026-02-20,TikTok,UA,166.61
2026-02-20,TikTok,PL,409.58
2026-02-20,TikTok,DE,321.72
2026-02-20,TikTok,US,360.35
2026-02-20,TikTok,UK,425.24
2026-02-20,Email,UA,28.94
2026-02-20,Email,PL,31.32
2026-02-20,Email,DE,46.07
2026-02-20,Email,US,46.55
2026-02-20,Email,UK,42.83
2026-02-21,Meta,UA,126.74
2026-02-21,Meta,PL,184.38
2026-02-21,Meta,DE,395.98
2026-02-21,Meta,US,524.06
2026-02-21,Meta,UK,342.03
2026-02-21,Google,UA,188.85
2026-02-21,Google,PL,174.89
2026-02-21,Google,DE,210.57
2026-02-21,Google,US,303.07
2026-02-21,Google,UK,254.22
2026-02-21,TikTok,UA,188.55
2026-02-21,TikTok,PL,309.59
2026-02-21,TikTok,DE,316.44
2026-02-21,TikTok,US,477.47
2026-02-21,TikTok,UK,438.26
2026-02-21,Email,UA,27.02
2026-02-21,Email,PL,27.21
2026-02-21,Email,DE,31.04
2026-02-21,Email,US,55.47
2026-02-21,Email,UK,45.38
2026-02-22,Meta,UA,184.89
2026-02-22,Meta,PL,233.32
2026-02-22,Meta,DE,455.34
2026-02-22,Meta,US,306.96
2026-02-22,Meta,UK,236.24
2026-02-22,Google,UA,148.63
2026-02-22,Google,PL,168.21
2026-02-22,Google,DE,232.88
2026-02-22,Google,US,333.25
2026-02-22,Google,UK,327.61
2026-02-22,TikTok,UA,149.43
2026-02-22,TikTok,PL,227.97
2026-02-22,TikTok,DE,332.71
2026-02-22,TikTok,US,482.48
2026-02-22,TikTok,UK,540.22
2026-02-22,Email,UA,29.93
2026-02-22,Email,PL,32.07
2026-02-22,Email,DE,33.74
2026-02-22,Email,US,48.78
2026-02-22,Email,UK,42.06
2026-02-23,Meta,UA,204.78
2026-02-23,Meta,PL,245.08
2026-02-23,Meta,DE,225.37
2026-02-23,Meta,US,360.57
2026-02-23,Meta,UK,395.84
2026-02-23,Google,UA,149.15
2026-02-23,Google,PL,199.4
2026-02-23,Google,DE,235.7
2026-02-23,Google,US,402.04
2026-02-23,Google,UK,271.28
2026-02-23,TikTok,UA,182.84
2026-02-23,TikTok,PL,213.7
2026-02-23,TikTok,DE,322.15
2026-02-23,TikTok,US,270.68
2026-02-23,TikTok,UK,352.12
2026-02-23,Email,UA,24.28
2026-02-23,Email,PL,25.34
2026-02-23,Email,DE,33.51
2026-02-23,Email,US,62.47
2026-02-23,Email,UK,48.78
2026-02-24,Meta,UA,185.37
2026-02-24,Meta,PL,247.27
2026-02-24,Meta,DE,290.81
2026-02-24,Meta,US,487.78
2026-02-24,Meta,UK,345.59
2026-02-24,Google,UA,107.68
2026-02-24,Google,PL,241.38
2026-02-24,Google,DE,235.17
2026-02-24,Google,US,269.81
2026-02-24,Google,UK,207.49
2026-02-24,TikTok,UA,210.48
2026-02-24,TikTok,PL,246.74
2026-02-24,TikTok,DE,408.89
2026-02-24,TikTok,US,394.65
2026-02-24,TikTok,UK,313.07
